Name,Price,Reviews,Size,Category,Rating,bath-personal-care,beauty,grocery,healthy-home,pets,sports-nutrition,supplements
"Nature's Path, Love Crunch, Premium Organic Granola Bars, Dark Chocolate Macaroon, 6 Bars, 1.06 oz (30 g) Each",6.48,555.0,30.0,grocery,4.5,0,0,1,0,0,0,0
"Yogi Tea, Turmeric Vitality, Honey Chai, 16 Tea Bags, 1.12 oz (32 g) ",5.75,619.0,32.0,grocery,4.6,0,0,1,0,0,0,0
"Teeccino, Chicory Herbal Coffee, Hazelnut, Medium Roast, Caffeine Free, 11 oz (312 g)",13.82,1159.0,312.0,grocery,4.6,0,0,1,0,0,0,0
"Now Foods, Real Food, Organic Popcorn, 24 oz (680 g)",5.69,2443.0,680.0,grocery,4.7,0,0,1,0,0,0,0
"Brothers-All-Natural, Fruit Crisps, Variety Pack, 6 Single Serve Bags, 2.26 oz (64 g)",9.39,1237.0,64.0,grocery,4.5,0,0,1,0,0,0,0
"Stash Tea, Black Tea, Double Spice Chai, 18 Tea Bags, 1.1 oz (33 g)",4.54,752.0,33.0,grocery,4.4,0,0,1,0,0,0,0
"BSN, Protein Crisp, Chocolate Crunch Flavor, 12 Bars, 2.01 oz (57 g) Each",50.14,1389.0,57.0,grocery,4.4,0,0,1,0,0,0,0
"Simply Organic, Ground Nutmeg, 2.30 oz (65 g)",10.19,1324.0,65.0,grocery,4.7,0,0,1,0,0,0,0
"Earth's Best, Organic Whole Grain Multi-Grain Cereal, 8 oz (227 g)",7.12,905.0,227.0,grocery,4.5,0,0,1,0,0,0,0
"Atkins, Endulge, Chocolate Candies, 5 Packs, 1 oz (28 g) Each",12.61,919.0,28.0,grocery,4.6,0,0,1,0,0,0,0
"Mount Hagen, Organic Fairtrade Instant Coffee, 25 Single Serve Sticks, 1.76 oz (50 g)",10.71,4874.0,50.0,grocery,4.6,0,0,1,0,0,0,0
"Twinings, Lady Grey Black Tea, Decaffeinated, 20 Tea Bags, 1.41 oz (40 g)",5.65,1036.0,40.0,grocery,4.7,0,0,1,0,0,0,0
"The Spice Lab, Italian Black Truffle Sea Salt, 4 oz (113 g)",17.01,291.0,113.0,grocery,4.7,0,0,1,0,0,0,0
"Catalina Crunch, Keto Friendly Cereal, Chocolate Peanut Butter, 9 oz (255 g)",13.46,38.0,255.0,grocery,4.4,0,0,1,0,0,0,0
"Pukka Herbs, Night Time Tea, Naturally Caffeine Free, 20 Herbal Tea Sachets, 0.71 oz (20 g)",8.54,713.0,20.0,grocery,4.5,0,0,1,0,0,0,0
"Edward & Sons, Baked Whole Grain Brown Rice Snaps, Onion Garlic, 3.5 oz (100 g)",4.49,1054.0,100.0,grocery,4.5,0,0,1,0,0,0,0
"Annie's Homegrown, Organic, Snack Mix, Cheddar, 9 oz (255 g)",8.47,788.0,255.0,grocery,4.4,0,0,1,0,0,0,0
"Bob's Red Mill, Organic Buckwheat Flour, Whole Grain, 22 oz (624 g)",7.96,718.0,624.0,grocery,4.6,0,0,1,0,0,0,0
"Whisps, Asiago & Pepper Jack Cheese Crisps, 2.12 oz ( 60 g)",5.27,213.0,60.0,grocery,4.4,0,0,1,0,0,0,0
"Yogi Tea, Stress Support, Sweet Clementine, Caffeine Free, 16 Tea Bags, 1.12 oz (32 g)",5.75,873.0,32.0,grocery,4.6,0,0,1,0,0,0,0
"Edward & Sons, Organic Mashed Potatoes, Home Style, 3.5 oz (100 g)",3.66,973.0,100.0,grocery,4.3,0,0,1,0,0,0,0
"Atkins, Snack, Caramel Double Chocolate Crunch Bar, 5 Bars, 1.55 oz (44 g) Each",14.02,1719.0,44.0,grocery,4.1,0,0,1,0,0,0,0
"Xyloburst, Xylitol Chewing Gum, Peppermint, 5.29 oz (150 g), 100 Pieces",13.25,417.0,150.0,grocery,4.6,0,0,1,0,0,0,0
"Gaia Herbs, Herbal Tea, Lactation Support, Caffeine-Free, 16 Tea Bags, 1.13 oz (32 g)",7.35,832.0,32.0,grocery,4.4,0,0,1,0,0,0,0
"Quest Nutrition, Original Style Protein Chips, BBQ,  12 Pack, 1.1 oz (32 g) Each",51.64,1200.0,32.0,grocery,4.4,0,0,1,0,0,0,0
"Think !, High Protein Bars, Chunky Peanut Butter, 10 Bars, 2.1 oz (60 g) Each",31.63,834.0,60.0,grocery,4.2,0,0,1,0,0,0,0
"Julian Bakery, Organic Paleo Wraps, 7 Wraps, 7.7 oz (224 g)",14.17,476.0,224.0,grocery,3.9,0,0,1,0,0,0,0
"Atkins, Snack, Peanut Butter Fudge Crisp Bar, 5 Bars, 1.2 oz (35 g) Each",14.02,1046.0,35.0,grocery,4.3,0,0,1,0,0,0,0
"Drogheria & Alimentari, Organic Garlic Mill, 1.77 oz (50 g)",5.11,1445.0,50.0,grocery,4.7,0,0,1,0,0,0,0
"Prince of Peace, Original Ginger Honey Crystals, 10 Sachets, (18 g) Each",5.96,706.0,18.0,grocery,4.6,0,0,1,0,0,0,0
"Jovial, Organic Brown Rice Pasta, Elbows, Gluten Free, 12 oz (340 g)",6.88,626.0,340.0,grocery,4.7,0,0,1,0,0,0,0
"YumEarth, Organic Chewys Fruit Chews, Lemon, Orange, Strawberry, Cherry, 5 oz (142 g)",7.32,233.0,142.0,grocery,4.7,0,0,1,0,0,0,0
"Yogi Tea, Throat Comfort, Honey Lemon, Caffeine Free, 16 Tea Bags, 1.12 oz (32 g)",5.75,931.0,32.0,grocery,4.4,0,0,1,0,0,0,0
"Miracle Noodle, Miracle Rice, 8 oz (227 g)",6.24,704.0,227.0,grocery,3.9,0,0,1,0,0,0,0
"Pork King Good, Flavored Chicharrones, White Cheddar, 1.75 oz (49.5 g)",5.45,489.0,49.5,grocery,4.6,0,0,1,0,0,0,0
"Wisdom Natural, SweetLeaf, Stevia Sweetener, 4 oz (115 g)",12.78,1228.0,115.0,grocery,4.2,0,0,1,0,0,0,0
"Gerber, MultiGrain Cereal, 8 oz (227 g)",5.66,1332.0,227.0,grocery,4.7,0,0,1,0,0,0,0
"Stash Tea, Herbal Tea, Lemon Ginger, Caffeine Free, 20 Tea Bags, 1.1 oz (34 g)",4.54,1848.0,34.0,grocery,4.6,0,0,1,0,0,0,0
"YumEarth, Organic Giggles, Sour, 5 oz (142 g)",7.28,507.0,142.0,grocery,4.6,0,0,1,0,0,0,0
"Atkins, Endulge, Nutty Fudge Brownie Bar, 5 Bars, 1.41 oz (40 g) Each",12.61,2143.0,40.0,grocery,4.1,0,0,1,0,0,0,0
"Finn Crisp, Caraway Sourdough Rye Thins, 7 oz (200 g)",4.2,767.0,200.0,grocery,4.5,0,0,1,0,0,0,0
"Earth's Best, Organic Rice Cereal, 8 oz (227 g)",7.12,1771.0,227.0,grocery,4.4,0,0,1,0,0,0,0
"Simply Organic, Lemon Pepper, 3.17 oz (90 g)",8.31,1973.0,90.0,grocery,4.7,0,0,1,0,0,0,0
"Kettle Foods, Potato Chips, Pepperoncini, 5 oz (142 g)",5.45,1114.0,142.0,grocery,4.4,0,0,1,0,0,0,0
"Yogi Tea, Egyptian Licorice, Caffeine Free, 16 Tea Bags, 1.27 oz (36 g)",5.75,827.0,36.0,grocery,4.4,0,0,1,0,0,0,0
"Dragon Herbs, Spring Dragon Longevity Tea, Caffeine Free, 20 Tea Bags, 1.8 oz (50 g)",12.77,542.0,50.0,grocery,4.6,0,0,1,0,0,0,0
"Bob's Red Mill, Organic Extra Thick Rolled Oats, Whole Grain, 32 oz (907 g)",11.08,1220.0,907.0,grocery,4.6,0,0,1,0,0,0,0
"Enjoy Life Foods, Soft Baked Cookies, Double Chocolate Brownie, 6 oz (170 g)",6.7,1081.0,170.0,grocery,4.0,0,0,1,0,0,0,0
"Sahale Snacks, Glazed Mix, Naturally Pomegranate Flavored Pistachios, 9 Packs, 1.5 oz (42.5 g) Each",21.19,945.0,42.5,grocery,4.5,0,0,1,0,0,0,0
"Stash Tea, Oolong Tea, White Peach, 18 Tea Bags, 1.2 oz (35 g)",4.54,990.0,35.0,grocery,4.4,0,0,1,0,0,0,0
"Simple Mills, Naturally Gluten-Free, Almond Flour Mix, Chocolate Muffin & Cake , 10.4 oz (295 g)",10.9,558.0,295.0,grocery,4.7,0,0,1,0,0,0,0
"Now Foods, Real Food, Beef Gelatin Powder, 1 lb (454 g)",17.91,1400.0,454.0,grocery,4.8,0,0,1,0,0,0,0
"Stash Tea, Black Tea, Decaf Earl Grey, 18 Tea Bags, 1.1 oz (33 g)",4.54,667.0,33.0,grocery,4.5,0,0,1,0,0,0,0
"Crown Prince Natural, Anchovies, Flat Fillets, In Pure Olive Oil, 1.5 oz (43 g)",3.67,1194.0,43.0,grocery,4.4,0,0,1,0,0,0,0
"Now Foods, Real Food, Organic Raw Almonds, Unsalted, 12 oz (340 g)",18.76,634.0,340.0,grocery,4.6,0,0,1,0,0,0,0
"PB2 Foods, PB2, Peanut Powder With Cocoa, 16 oz (453.6 g)",11.89,1148.0,453.6,grocery,4.7,0,0,1,0,0,0,0
"Stoneridge Orchards, Montmorency Cherries, Whole Dried Tart Cherries, 5 oz (142 g)",5.45,1481.0,142.0,grocery,4.7,0,0,1,0,0,0,0
"Reese, Fancy Sardines, 4.375 oz (124 g)",2.84,409.0,124.0,grocery,4.7,0,0,1,0,0,0,0
"Yogi Tea, Perfect Energy, Vanilla Spice, 16 Tea Bags, 1.12 oz (32 g)",5.75,428.0,32.0,grocery,4.5,0,0,1,0,0,0,0
"Twinings, Green Tea, Nightly Calm, Decaffeinated, 20 Tea Bags, 1.41 oz (40 g)",6.09,1076.0,40.0,grocery,4.6,0,0,1,0,0,0,0
"Quest Nutrition, Protein Bar, Double Chocolate Chunk, 12 Bars, 2.12 oz (60 g) Each",50.06,1173.0,60.0,grocery,4.2,0,0,1,0,0,0,0
"Yogi Tea, Green Tea Super Antioxidant, 16 Tea Bags, 1.12 oz (32 g)",5.75,599.0,32.0,grocery,4.5,0,0,1,0,0,0,0
"Simply Organic, Chili Powder, 2.89 oz (82 g)",7.13,1102.0,82.0,grocery,4.6,0,0,1,0,0,0,0
"The Spice Lab, Himalayan Pink Salt, Coarse Grain, 1 lb (453 g)",4.54,837.0,453.0,grocery,4.7,0,0,1,0,0,0,0
"Prince of Peace, 100% Organic White Tea, 100 Tea Bags, 6.35 oz (180 g)",10.22,2505.0,180.0,grocery,4.4,0,0,1,0,0,0,0
"Twinings, Lady Grey Black Tea, Decaffeinated, 20 Tea Bags, 1.41 oz (40 g)",5.65,1036.0,40.0,grocery,4.7,0,0,1,0,0,0,0
"Frontier Natural Products, Herbs of Italy, Italian Blend of Aromatic Herbs, 0.80 oz (22 g)",5.36,527.0,22.0,grocery,4.7,0,0,1,0,0,0,0
"Eden Foods, Organic Pasta, Kamut Spirals, 12 oz (340 g)",8.07,282.0,340.0,grocery,4.5,0,0,1,0,0,0,0
"YumEarth, Organic Lollipops, 6 oz (170 g)",9.64,88081.0,170.0,grocery,4.8,0,0,1,0,0,0,0
"The Tao of Tea, Oolong Tea, Green Dragon, 3.5 oz (100 g)",15.45,422.0,100.0,grocery,4.6,0,0,1,0,0,0,0
"Simply Organic, General Tso's Simmer Sauce, Asian Dishes, 8 oz (227 g)",5.11,29.0,227.0,grocery,4.8,0,0,1,0,0,0,0
"Seapoint Farms, Dry Roasted Edamame, Sea Salt, 27 oz (765 g)",17.11,425.0,765.0,grocery,4.6,0,0,1,0,0,0,0
"Annie's Homegrown, Organic Bunny Fruit Snacks, Summer Strawberry, 4 oz (115 g)",7.41,441.0,115.0,grocery,4.6,0,0,1,0,0,0,0
"Celestial Seasonings, Herbal Tea, True Blueberry, Caffeine Free, 20 Tea Bags, 1.6 oz (45 g)",5.43,1360.0,45.0,grocery,4.5,0,0,1,0,0,0,0
"McCormick Grill Mates, Montreal Steak Seasoning, 3.40 oz (96 g)",4.13,61.0,96.0,grocery,4.8,0,0,1,0,0,0,0
"Quest Nutrition, Protein Cookie, Chocolate Chip, 12 Pack, 2.08 oz (59 g) Each",45.82,1761.0,59.0,grocery,4.3,0,0,1,0,0,0,0
"King Oscar, Royal Fillets, Mackerel Mediterranean Style, 4.05 oz (115 g)",4.24,67.0,115.0,grocery,4.7,0,0,1,0,0,0,0
"Simply Organic, Adobo Seasoning, 4.41 oz (125 g)",8.25,2340.0,125.0,grocery,4.8,0,0,1,0,0,0,0
"Navitas Organics, Antioxidant Blend, Organic Cacao + Goji + Acai, 8 oz (227 g)",17.19,146.0,227.0,grocery,4.8,0,0,1,0,0,0,0
"Organic Coffee Co., Breakfast Blend, Ground Coffee, 12 oz (340 g)",16.61,535.0,340.0,grocery,4.4,0,0,1,0,0,0,0
"Bob's Red Mill, Oatmeal Cup, Classic, 1.81 oz (51 g)",3.89,171.0,51.0,grocery,4.4,0,0,1,0,0,0,0
"Yogi Tea, Green Tea, Pure Green Decaf, 16 Tea Bags, 1.09 oz (31 g)",5.75,667.0,31.0,grocery,4.5,0,0,1,0,0,0,0
"Kashi, Heart to Heart Oat Cereal, Organic Honey Toasted, 12 oz (340 g)",7.38,298.0,340.0,grocery,4.4,0,0,1,0,0,0,0
"Bob's Red Mill, Scottish Oatmeal, 20 oz (567 g)",5.22,21.0,567.0,grocery,4.5,0,0,1,0,0,0,0
"Twinings, Chai Black Tea, Pumpkin Spice, 20 Tea Bags, 1.41 oz (40 g)",5.76,565.0,40.0,grocery,4.1,0,0,1,0,0,0,0
"Edward & Sons, Let's Do Organic, Organic Arrowroot Starch, 6 oz (170 g)",4.81,294.0,170.0,grocery,4.7,0,0,1,0,0,0,0
"McCormick Grill Mates, Montreal Chicken Seasoning, 2.75 oz (77 g)",4.13,82.0,77.0,grocery,4.8,0,0,1,0,0,0,0
"Tazo Teas, Herbal Tea, Passion, Caffeine-Free, 20 Tea Bags, 1.8 oz (52 g)",6.9,1266.0,52.0,grocery,4.5,0,0,1,0,0,0,0
"Celestial Seasonings, Herbal Tea, Sleepytime, Caffeine Free, 20 Tea Bags, 1.0 oz (29 g)",5.98,5896.0,29.0,grocery,4.7,0,0,1,0,0,0,0
"Just The Cheese, Aged Cheddar Bars, 12 Bars, 0.8 oz (22 g)",38.05,349.0,22.0,grocery,4.3,0,0,1,0,0,0,0
"Epic Bar, Wagyu Beef Steak Strip, 0.08 oz (23 g)",3.45,97.0,23.0,grocery,4.1,0,0,1,0,0,0,0
"Belle+Bella, Non-Dairy Yogurt Starter, 4 Packets, (5 g) Each",8.74,1029.0,5.0,grocery,4.5,0,0,1,0,0,0,0
"Stash Tea, Black Tea, Decaf Chocolate Hazelnut, 18 Tea Bags, 1.2 oz (36 g)",4.99,1202.0,36.0,grocery,4.1,0,0,1,0,0,0,0
"California Gold Nutrition, Organic Onion Powder, 3 oz (85 g)",3.9,884.0,85.0,grocery,4.5,0,0,1,0,0,0,0
"Yogi Tea, Digestive Awakening, Blackberry Apple Cider, Caffeine Free, 16 Tea Bags, 1.02 oz (29 g)",5.75,608.0,29.0,grocery,4.5,0,0,1,0,0,0,0
"Triple Leaf Tea, Ultra Slim, Herbal Tea, With White Mulberry Leaf, Caffeine-Free, 20 Tea Bags, 1.16 oz (33 g)",7.12,278.0,33.0,grocery,4.4,0,0,1,0,0,0,0
"Traditional Medicinals, Organic Ginger, Caffeine Free, 16 Wrapped Tea Bags, .85 oz (24 g) Each",6.56,223.0,24.0,grocery,4.6,0,0,1,0,0,0,0
"Natierra, Organic Freeze-Dried, Pineapples, 1.5 oz (43 g)",8.6,652.0,43.0,grocery,4.5,0,0,1,0,0,0,0
"Frontier Natural Products, Coarse Grind Himalayan Pink Salt, 16 oz (453 g)",13.07,2608.0,453.0,grocery,4.8,0,0,1,0,0,0,0
"Daelmans, Stroopwafels, Honey, 8 Waffles, 8.11 oz (230 g)",6.04,966.0,230.0,grocery,4.5,0,0,1,0,0,0,0
"Gerber, Powerblend Cereal for Baby, Probiotic Oatmeal, Lentil, Carrots & Apples, 8+ Months, 8 oz (227 g)",6.67,79.0,227.0,grocery,4.9,0,0,1,0,0,0,0
"Simply Organic, Crushed Red Pepper, 1.59 oz (45 g)",6.69,2214.0,45.0,grocery,4.6,0,0,1,0,0,0,0
"Quest Nutrition, Protein Cookie, Peanut Butter Chocolate Chip, 12 Pack, 2.04 oz (58 g) Each",45.82,630.0,58.0,grocery,4.4,0,0,1,0,0,0,0
"Cascadian Farm, Organic Oats & Honey Granola Cereal, 16 oz (453 g)",9.31,959.0,453.0,grocery,4.5,0,0,1,0,0,0,0
"Finn Crisp, Multigrain Sourdough Rye Thins, 6.2 oz (175 g)",4.2,738.0,175.0,grocery,4.6,0,0,1,0,0,0,0
"Sahale Snacks, Glazed Mix, Naturally Pomegranate Vanilla Flavored Cashews, 4 oz (113 g)",8.16,810.0,113.0,grocery,4.6,0,0,1,0,0,0,0
"Almondina, Almonduo, Almond and Pistachio Biscuits, 4 oz (113 g)",5.13,810.0,113.0,grocery,4.2,0,0,1,0,0,0,0
"Annie's Homegrown, Organic White Cheddar Bunnies, Baked Snack Crackers, 7.5 oz (213 g)",6.93,482.0,213.0,grocery,4.5,0,0,1,0,0,0,0
"Wholesome, Organic Stevia, Zero Calorie Sweetener Blend, 75 Individual Packets, 2.65 oz (75 g)",6.44,1829.0,75.0,grocery,4.3,0,0,1,0,0,0,0
"J&R Port Trading Co., Organic Green Rooibos, Caffeine Free, 1 lb (454 g)",23.97,492.0,454.0,grocery,4.6,0,0,1,0,0,0,0
"Natierra, Organic Freeze-Dried, Blueberries, 1.2 oz (34 g)",9.46,580.0,34.0,grocery,4.2,0,0,1,0,0,0,0
"The Tao of Tea, Organic Powdered Matcha Green Tea, Liquid Jade, 3 oz (85 g)",28.09,962.0,85.0,grocery,4.4,0,0,1,0,0,0,0
"St. Dalfour, Black Cherry, Deluxe Black Cherry Spread, 10 oz (284 g)",6.09,1064.0,284.0,grocery,4.7,0,0,1,0,0,0,0
"Xlear, Spry, Dental Defense Mints with Xylitol, Lemonburst, 240 Pieces, (144 g)",13.72,403.0,144.0,grocery,4.3,0,0,1,0,0,0,0
"Four Sigmatic, Mushroom Coffee Mix with Lion's Mane, 10 Packets, 0.09 oz (2.5 g) Each",21.27,515.0,2.5,grocery,4.4,0,0,1,0,0,0,0
"Atkins, Endulge, Strawberry Cheesecake, 5 Bars, 1.2 oz (34 g) Each",12.61,345.0,34.0,grocery,4.2,0,0,1,0,0,0,0
"Hu, Cashew Butter + Pure Vanilla Bean Dark Chocolate, 2.1 oz (60 g)",7.37,347.0,60.0,grocery,4.7,0,0,1,0,0,0,0
"Traditional Medicinals, Organic Throat Coat, Eucalyptus, Caffeine Free, 16 Wrapped Tea Bags, .99 oz (28 g)",6.56,99.0,28.0,grocery,4.6,0,0,1,0,0,0,0
"Stoneridge Orchards, Montmorency Cherries, Whole Dried Tart Cherries, Reduced Sugar, 4 oz (113 g)",4.95,640.0,113.0,grocery,4.6,0,0,1,0,0,0,0
"Cocomels, Coconut Milk Caramels, Bites, Sea Salt, 3.5 oz (100 g)",5.98,375.0,100.0,grocery,4.3,0,0,1,0,0,0,0
"Happy Family Organics,  Clearly Crafted, Oats & Quinoa Baby Cereal, 7 oz (198 g)",5.89,1527.0,198.0,grocery,4.7,0,0,1,0,0,0,0
"YumEarth, Organic Hard Candies, Favorite Fruits, 3.3 oz (93.6 g)",4.3,9034.0,93.6,grocery,4.8,0,0,1,0,0,0,0
"Highground Coffee, Organic Instant Coffee, Medium, Decaf, 3.53 oz (100 g)",11.32,893.0,100.0,grocery,4.5,0,0,1,0,0,0,0
"Pure Protein, Chocolate Peanut Butter Bar, 12 Bars, 1.76 oz (50 g) Each",29.78,1788.0,50.0,grocery,4.4,0,0,1,0,0,0,0
"Frontier Natural Products, Cut & Sifted Marshmallow Root, 16 oz (453 g)",27.27,230.0,453.0,grocery,4.7,0,0,1,0,0,0,0
"Bob's Red Mill, Organic Amaranth, Whole Grain, 24 oz (680 g)",12.56,243.0,680.0,grocery,4.7,0,0,1,0,0,0,0
"Frontier Natural Products, Mexican Seasoning, With Chilis, Garlic & Onion, 2.00 oz (56 g)",6.18,541.0,56.0,grocery,4.6,0,0,1,0,0,0,0
"McCormick, Organic Seasoning Mix, Taco, 1 oz (28 g)",3.11,36.0,28.0,grocery,4.9,0,0,1,0,0,0,0
"J&R Port Trading Co., Pure Rooibos Red Tea, Caffeine Free, 40 Tea Bags, 3.53 oz (100 g)",9.65,3433.0,100.0,grocery,4.6,0,0,1,0,0,0,0
"Frontier Natural Products, Organic Cut & Sifted Echinacea Purpurea Herb, 16 oz (453 g)",23.36,165.0,453.0,grocery,4.7,0,0,1,0,0,0,0
"Bob's Red Mill, Oatmeal Cup, Blueberry and Hazelnut with Flax & Chia, 2.5 oz (71 g)",3.53,278.0,71.0,grocery,4.4,0,0,1,0,0,0,0
"General Mills, Rice Chex, 12 oz (340 g)",7.83,33.0,340.0,grocery,4.5,0,0,1,0,0,0,0
"Peanut Butter & Co., Old Fashioned Smooth, Peanut Butter, 16 oz (454 g)",8.17,4383.0,454.0,grocery,4.5,0,0,1,0,0,0,0
"Bob's Red Mill, Quick Cooking Rolled Oats, Whole Grain, Gluten Free, 28 oz (794 g)",13.86,846.0,794.0,grocery,4.8,0,0,1,0,0,0,0
"Xlear, Spry, Chewing Gum, Peppermint, Sugar Free, 100 Count, (108 g)",11.99,2552.0,108.0,grocery,4.6,0,0,1,0,0,0,0
"Whisps, Tomato Basil Cheese Crisps, 2.12 oz ( 60 g)",5.27,283.0,60.0,grocery,4.3,0,0,1,0,0,0,0
"MaraNatha, Organic Peanut Butter, Creamy, 16 oz (454 g)",10.6,1874.0,454.0,grocery,4.7,0,0,1,0,0,0,0
"Bob's Red Mill, Finely Ground Hazelnut Flour, Gluten Free, 14 oz (396 g)",21.57,246.0,396.0,grocery,4.7,0,0,1,0,0,0,0
"Gerber, Hearty Bits, MultiGrain Cereal, 12+ Months, Banana, Apple, Strawberry, 8 oz (227 g)",6.65,1690.0,227.0,grocery,4.7,0,0,1,0,0,0,0
"Bonne Maman, Raspberry Preserves, 13 oz (370 g)",6.41,322.0,370.0,grocery,4.6,0,0,1,0,0,0,0
"California Gold Nutrition, Superfoods, Matcha Green Tea Powder, 4 oz (114 g)",34.05,629.0,114.0,grocery,4.7,0,0,1,0,0,0,0
"California Gold Nutrition, Superfoods, Collagen Coconut Creamer Powder, Unsweetened, 10.2 oz (288 g)",32.63,2770.0,288.0,grocery,4.3,0,0,1,0,0,0,0
"Simply Organic, Organic Simmer Sauce, Southwest Taco, For Beef, 8 oz (227 g)",4.95,409.0,227.0,grocery,4.5,0,0,1,0,0,0,0
"Bear Naked, Granola, Cacao & Cashew Butter, 11 oz (311 g)",9.32,519.0,311.0,grocery,4.4,0,0,1,0,0,0,0
"Mt. Capra, Whole Goat Milk , 1 lb (453 g)",28.6,589.0,453.0,grocery,4.4,0,0,1,0,0,0,0
"gimMe, Premium Roasted Seaweed, Teriyaki, .35 oz (10 g)",2.84,112.0,10.0,grocery,4.6,0,0,1,0,0,0,0
"Now Foods, Real Food, Organic Flax Seed Meal, 12 oz (340 g)",5.39,1116.0,340.0,grocery,4.6,0,0,1,0,0,0,0
"Quinn Popcorn, Microwave Popcorn, Vermont Maple Kettle Corn, 2 Bags, 3.5 oz (99 g) Each",7.75,378.0,99.0,grocery,4.2,0,0,1,0,0,0,0
"Little Secrets, Dark Chocolate Pieces, Peanut Butter, 12 Pack, 1.5 oz (42.5 g) Each",35.66,20.0,42.5,grocery,4.3,0,0,1,0,0,0,0
"Gaea, Greek Olives, Pitted Kalamata Olives, 5.3 oz (150 g)",5.11,527.0,150.0,grocery,4.6,0,0,1,0,0,0,0
"Power Up, Body Boosting Antioxidant Mix, 13 oz ( 369 g)",9.49,133.0,369.0,grocery,4.8,0,0,1,0,0,0,0
"Power Up, High Energy Trail Mix, 14 oz (397 g)",9.53,162.0,397.0,grocery,4.7,0,0,1,0,0,0,0
"Lakanto, Monkfruit Sweetener with Erythritol, Classic, 16 oz (454 g)",16.3,4240.0,454.0,grocery,4.7,0,0,1,0,0,0,0
"Familia, Bio Organic, Swiss Bircher Muesli, 16 oz (453 g)",10.34,213.0,453.0,grocery,4.2,0,0,1,0,0,0,0
"Valor, 0% Sugar Added, 70% Dark Chocolate, 3.5 oz (100 g)",5.82,553.0,100.0,grocery,4.6,0,0,1,0,0,0,0
"Chocolove, Almonds, Toffee & Sea Salt in Dark Chocolate, 55% Cocoa, 3.2 oz (90 g)",4.59,1169.0,90.0,grocery,4.7,0,0,1,0,0,0,0
"Celestial Seasonings, Herbal Tea, Black Cherry Berry, Caffeine Free, 20 Tea Bags, 1.6 oz (45 g)",5.43,1262.0,45.0,grocery,4.7,0,0,1,0,0,0,0
"Otto's Naturals, Grain Free, Ultimate Cookie Mix, 12.2 oz (346 g)",10.63,24.0,346.0,grocery,4.2,0,0,1,0,0,0,0
"Frontier Natural Products, Organic Garlic Granules, 16 oz (453 g)",22.98,423.0,453.0,grocery,4.8,0,0,1,0,0,0,0
"Bob's Red Mill, Pan-Baked Granola, Maple Sea Salt, 11 oz (312 g)",10.44,212.0,312.0,grocery,4.7,0,0,1,0,0,0,0
"21st Century, Herbal Slimming Tea, Lemon-Lime, Caffeine Free, 24 Tea Bags, 1.7 oz (48 g)",4.72,834.0,48.0,grocery,4.4,0,0,1,0,0,0,0
"Hu, Grain-Free Crackers, Pizza, 4.25 oz (120 g)",8.12,235.0,120.0,grocery,4.4,0,0,1,0,0,0,0
"Daelmans, Mini Stroopwafels, Honey, 5.29 oz (150 g)",5.37,731.0,150.0,grocery,4.6,0,0,1,0,0,0,0
"Cascadian Farm, Organic Chewy Granola Bars, Dark Chocolate Chip, 6 Bars, 1.2 oz (35 g) Each",7.55,472.0,35.0,grocery,4.4,0,0,1,0,0,0,0
"Nutiva, Organic, Coconut Manna, Pureed Coconut, 15 oz (425 g)",13.8,5532.0,425.0,grocery,4.6,0,0,1,0,0,0,0
"Sunfood, Organic Cacao Butter, 1 lb (454 g)",35.46,904.0,454.0,grocery,4.7,0,0,1,0,0,0,0
"Mariani Dried Fruit, Premium, Ultimate Apricots, 6 oz (170 g)",5.48,64.0,170.0,grocery,4.8,0,0,1,0,0,0,0
"California Gold Nutrition, Coconut Chips, Sweetened,  2.96 oz (84 g)",4.68,544.0,84.0,grocery,4.5,0,0,1,0,0,0,0
"The Spice Lab, India Black Kala Namak, 4 oz (113 g)",7.08,160.0,113.0,grocery,4.8,0,0,1,0,0,0,0
"Little Secrets, Mini Crispy Wafers, Almond Butter in Dark Chocolate with Sea Salt, 10 Individually Wrapped Minis, 3.5 oz (100 g)",7.79,114.0,100.0,grocery,4.1,0,0,1,0,0,0,0
"Lakanto, Chocolate Chip Cookie Mix, Sugar Free, 6.77 oz (192 g)",12.75,61.0,192.0,grocery,4.5,0,0,1,0,0,0,0
"Quinn Popcorn, Microwave Popcorn, Real Movie Theater Butter, 2 Bags, 3.7 oz (104 g) Each",7.74,180.0,104.0,grocery,4.2,0,0,1,0,0,0,0
"Yogi Tea, Perfect Energy, Raspberry Passion, 16 Tea Bags, 1.12 oz (32 g) ",5.75,547.0,32.0,grocery,4.5,0,0,1,0,0,0,0
"Atkins, Snack, Peanut Butter Fudge Crisp Bar, 5 Bars, 1.2 oz (35 g) Each",14.02,1046.0,35.0,grocery,4.3,0,0,1,0,0,0,0
"Bob's Red Mill, Green Split Peas, 29 oz (822 g)",6.31,8.0,822.0,grocery,4.9,0,0,1,0,0,0,0
"Stash Tea, Oolong Tea, White Peach, 18 Tea Bags, 1.2 oz (35 g)",4.54,990.0,35.0,grocery,4.4,0,0,1,0,0,0,0
"gimMe, Premium Roasted Seaweed, Sea Salt & Avocado Oil, 0.32 oz (9 g)",2.84,58.0,9.0,grocery,4.5,0,0,1,0,0,0,0
